Date,TransactionID,ProductID,ProductName,Category,Quantity,Price,Type,Amount,PaymentMode
2026-03-16,TXN2062,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,Cash
2026-03-16,TXN2063,P107,Brooke Bond Red Label Tea 250g,Beverages,3,120,Sale,360,Cash
2026-03-16,TXN2064,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-03-16,TXN2065,P102,Gold Winner Sunflower Oil 1L,Oils,3,140,Sale,420,UPI
2026-03-16,TXN2066,P105,Toor Dal Premium 1kg,Pulses,3,180,Sale,540,Cash
2026-03-16,TXN2067,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,Card
2026-03-16,TXN2068,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,UPI
2026-03-16,TXN2069,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,Card
2026-03-16,TXN2070,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,UPI
2026-03-16,TXN2071,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Cash
2026-03-17,TXN2072,P103,Tata Salt 1kg,Condiments,3,28,Sale,84,Cash
2026-03-17,TXN2073,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,Card
2026-03-17,TXN2074,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-03-17,TXN2075,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,Cash
2026-03-17,TXN2076,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,Cash
2026-03-18,TXN2077,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Cash
2026-03-18,TXN2078,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-03-18,TXN2079,P102,Gold Winner Sunflower Oil 1L,Oils,3,140,Sale,420,UPI
2026-03-18,TXN2080,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,Cash
2026-03-18,TXN2081,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,Cash
2026-03-18,TXN2082,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-03-19,TXN2083,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-03-19,TXN2084,P108,Sunsilk Black Shampoo 180ml,Personal Care,3,145,Sale,435,UPI
2026-03-19,TXN2085,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-03-19,TXN2086,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,Cash
2026-03-19,TXN2087,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-03-19,TXN2088,P107,Brooke Bond Red Label Tea 250g,Beverages,3,120,Sale,360,UPI
2026-03-19,TXN2089,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,Cash
2026-03-19,TXN2090,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-03-19,TXN2091,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-03-19,TXN2092,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-03-20,TXN2093,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,UPI
2026-03-20,TXN2094,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-03-20,TXN2095,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,Cash
2026-03-20,TXN2096,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Cash
2026-03-20,TXN2097,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,Cash
2026-03-20,TXN2098,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Cash
2026-03-20,TXN2099,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-03-20,TXN2100,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-03-20,TXN2101,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,5,280,Sale,1400,Cash
2026-03-20,TXN2102,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,Card
2026-03-21,TXN2103,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Cash
2026-03-21,TXN2104,P108,Sunsilk Black Shampoo 180ml,Personal Care,3,145,Sale,435,Card
2026-03-21,TXN2105,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-03-21,TXN2106,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-03-21,TXN2107,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,Cash
2026-03-21,TXN2108,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,Cash
2026-03-21,TXN2109,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,UPI
2026-03-21,TXN2110,P103,Tata Salt 1kg,Condiments,3,28,Sale,84,Cash
2026-03-21,TXN2111,P101,Premium Basmati Rice 5kg,Grains,3,450,Sale,1350,UPI
2026-03-21,TXN2112,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,Cash
2026-03-21,TXN2113,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-03-21,TXN2114,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,UPI
2026-03-21,TXN2115,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,Cash
2026-03-21,TXN2116,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,UPI
2026-03-21,TXN2117,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-03-21,TXN2118,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-03-21,TXN2119,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,Cash
2026-03-21,TXN2120,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,Card
2026-03-21,TXN2121,P105,Toor Dal Premium 1kg,Pulses,3,180,Sale,540,UPI
2026-03-21,TXN2122,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,UPI
2026-03-22,TXN2123,P102,Gold Winner Sunflower Oil 1L,Oils,3,140,Sale,420,UPI
2026-03-22,TXN2124,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,5,280,Sale,1400,Cash
2026-03-22,TXN2125,P105,Toor Dal Premium 1kg,Pulses,3,180,Sale,540,Cash
2026-03-22,TXN2126,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,UPI
2026-03-22,TXN2127,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,Cash
2026-03-22,TXN2128,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-03-22,TXN2129,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,UPI
2026-03-22,TXN2130,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,Card
2026-03-22,TXN2131,P106,Britannia Marie Gold Biscuits,Snacks,3,15,Sale,45,UPI
2026-03-22,TXN2132,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,UPI
2026-03-22,TXN2133,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-03-22,TXN2134,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,Cash
2026-03-22,TXN2135,P105,Toor Dal Premium 1kg,Pulses,5,180,Sale,900,UPI
2026-03-22,TXN2136,P106,Britannia Marie Gold Biscuits,Snacks,3,15,Sale,45,Cash
2026-03-22,TXN2137,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-03-22,TXN2138,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Cash
2026-03-22,TXN2139,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,Cash
2026-03-22,TXN2140,P103,Tata Salt 1kg,Condiments,3,28,Sale,84,UPI
2026-03-22,TXN2141,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,Cash
2026-03-22,TXN2142,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,UPI
2026-03-22,TXN2143,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Cash
2026-03-22,TXN2144,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-03-22,TXN2145,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,UPI
2026-03-22,TXN_RESTOCK_2145,P106,Restock: Britannia Marie Gold Biscuits,Restock,42,12,Expense,504,Cash
2026-03-23,TXN2146,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,UPI
2026-03-23,TXN2147,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,UPI
2026-03-23,TXN2148,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,UPI
2026-03-23,TXN2149,P103,Tata Salt 1kg,Condiments,3,28,Sale,84,UPI
2026-03-23,TXN2150,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,Cash
2026-03-23,TXN2151,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,UPI
2026-03-23,TXN2152,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Cash
2026-03-23,TXN2153,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,Cash
2026-03-23,TXN_RESTOCK_2153,P107,Restock: Brooke Bond Red Label Tea 250g,Restock,18,95,Expense,1710,Cash
2026-03-24,TXN2154,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,UPI
2026-03-24,TXN2155,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,Card
2026-03-24,TXN2156,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,UPI
2026-03-24,TXN2157,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,Cash
2026-03-24,TXN2158,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-03-24,TXN2159,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-03-24,TXN2160,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-03-24,TXN2161,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-03-24,TXN2162,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-03-24,TXN2163,P108,Sunsilk Black Shampoo 180ml,Personal Care,6,145,Sale,870,Cash
2026-03-24,TXN2164,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-03-24,TXN2165,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-03-24,TXN2166,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,Cash
2026-03-25,TXN2167,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-03-25,TXN2168,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Cash
2026-03-25,TXN2169,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,Cash
2026-03-25,TXN2170,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-03-25,TXN2171,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Card
2026-03-25,TXN2172,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-03-25,TXN2173,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-03-25,TXN2174,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-03-25,TXN2175,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,Cash
2026-03-25,TXN2176,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-03-26,TXN2177,P102,Gold Winner Sunflower Oil 1L,Oils,6,140,Sale,840,Cash
2026-03-26,TXN2178,P108,Sunsilk Black Shampoo 180ml,Personal Care,3,145,Sale,435,UPI
2026-03-26,TXN2179,P106,Britannia Marie Gold Biscuits,Snacks,3,15,Sale,45,UPI
2026-03-26,TXN2180,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,UPI
2026-03-26,TXN2181,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-03-26,TXN2182,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-03-26,TXN2183,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Card
2026-03-26,TXN2184,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,Cash
2026-03-26,TXN2185,P107,Brooke Bond Red Label Tea 250g,Beverages,3,120,Sale,360,UPI
2026-03-26,TXN2186,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,UPI
2026-03-26,TXN2187,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,UPI
2026-03-26,TXN2188,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-03-26,TXN2189,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-03-26,TXN2190,P105,Toor Dal Premium 1kg,Pulses,3,180,Sale,540,Cash
2026-03-27,TXN2191,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,UPI
2026-03-27,TXN2192,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-03-27,TXN2193,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-03-27,TXN2194,P103,Tata Salt 1kg,Condiments,3,28,Sale,84,UPI
2026-03-27,TXN2195,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,UPI
2026-03-27,TXN2196,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,UPI
2026-03-27,TXN2197,P106,Britannia Marie Gold Biscuits,Snacks,6,15,Sale,90,UPI
2026-03-27,TXN2198,P106,Britannia Marie Gold Biscuits,Snacks,3,15,Sale,45,UPI
2026-03-27,TXN2199,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Cash
2026-03-27,TXN2200,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,Card
2026-03-27,TXN2201,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,UPI
2026-03-27,TXN2202,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,Cash
2026-03-27,TXN2203,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-03-27,TXN2204,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-03-28,TXN2205,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-03-28,TXN2206,P106,Britannia Marie Gold Biscuits,Snacks,6,15,Sale,90,Card
2026-03-28,TXN2207,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,UPI
2026-03-28,TXN2208,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,Cash
2026-03-28,TXN2209,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-03-28,TXN2210,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,Cash
2026-03-28,TXN2211,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,UPI
2026-03-28,TXN2212,P106,Britannia Marie Gold Biscuits,Snacks,5,15,Sale,75,UPI
2026-03-28,TXN2213,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-03-28,TXN2214,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-03-28,TXN2215,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,Cash
2026-03-28,TXN2216,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,Cash
2026-03-28,TXN2217,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-03-28,TXN2218,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,Cash
2026-03-28,TXN2219,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-03-28,TXN2220,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,UPI
2026-03-28,TXN2221,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,Cash
2026-03-28,TXN2222,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,Card
2026-03-28,TXN2223,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-03-28,TXN2224,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-03-28,TXN2225,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,Cash
2026-03-28,TXN2226,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,Cash
2026-03-28,TXN2227,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,Cash
2026-03-28,TXN2228,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,Card
2026-03-28,TXN_RESTOCK_2228,P104,Restock: Aashirvaad Shudh Chakki Atta 5kg,Restock,16,220,Expense,3520,Cash
2026-03-29,TXN2229,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-03-29,TXN2230,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-03-29,TXN2231,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-03-29,TXN2232,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-03-29,TXN2233,P103,Tata Salt 1kg,Condiments,3,28,Sale,84,UPI
2026-03-29,TXN2234,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,UPI
2026-03-29,TXN2235,P105,Toor Dal Premium 1kg,Pulses,3,180,Sale,540,Cash
2026-03-29,TXN2236,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-03-29,TXN2237,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-03-29,TXN2238,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,UPI
2026-03-29,TXN2239,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-03-29,TXN2240,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,UPI
2026-03-29,TXN2241,P105,Toor Dal Premium 1kg,Pulses,3,180,Sale,540,Cash
2026-03-29,TXN2242,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-03-29,TXN2243,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-03-29,TXN2244,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,3,280,Sale,840,Cash
2026-03-29,TXN2245,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,5,280,Sale,1400,UPI
2026-03-29,TXN2246,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,UPI
2026-03-29,TXN_RESTOCK_2246,P103,Restock: Tata Salt 1kg,Restock,49,20,Expense,980,Cash
2026-03-30,TXN2247,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-03-30,TXN2248,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,Cash
2026-03-30,TXN2249,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,Cash
2026-03-30,TXN2250,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,UPI
2026-03-30,TXN2251,P103,Tata Salt 1kg,Condiments,3,28,Sale,84,UPI
2026-03-30,TXN2252,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Cash
2026-03-30,TXN2253,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,Cash
2026-03-30,TXN2254,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,Cash
2026-03-30,TXN2255,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,UPI
2026-03-31,TXN2256,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,Cash
2026-03-31,TXN2257,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,Cash
2026-03-31,TXN2258,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-03-31,TXN2259,P108,Sunsilk Black Shampoo 180ml,Personal Care,3,145,Sale,435,UPI
2026-03-31,TXN2260,P103,Tata Salt 1kg,Condiments,3,28,Sale,84,Cash
2026-03-31,TXN2261,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,Card
2026-03-31,TXN2262,P102,Gold Winner Sunflower Oil 1L,Oils,3,140,Sale,420,UPI
2026-03-31,TXN2263,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,UPI
2026-03-31,TXN2264,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,Cash
2026-03-31,TXN2265,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,Cash
2026-03-31,TXN2266,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,Card
2026-03-31,TXN2267,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,Card
2026-04-01,TXN2268,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,Cash
2026-04-01,TXN2269,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-04-01,TXN2270,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,Cash
2026-04-01,TXN2271,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,Cash
2026-04-01,TXN2272,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,Cash
2026-04-01,TXN2273,P108,Sunsilk Black Shampoo 180ml,Personal Care,3,145,Sale,435,UPI
2026-04-01,TXN2274,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Card
2026-04-01,TXN2275,P107,Brooke Bond Red Label Tea 250g,Beverages,3,120,Sale,360,UPI
2026-04-01,TXN2276,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-04-01,TXN2277,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,UPI
2026-04-01,TXN2278,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,UPI
2026-04-01,TXN2279,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-04-01,TXN_RENT_042026,EXP_RENT,Shop Rent Payment,Operations,1,12000,Expense,12000,UPI
2026-04-02,TXN2280,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-04-02,TXN2281,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-04-02,TXN2282,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,Card
2026-04-02,TXN2283,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,Cash
2026-04-02,TXN2284,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,Cash
2026-04-03,TXN2285,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-04-03,TXN2286,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,UPI
2026-04-03,TXN2287,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-04-03,TXN2288,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-04-03,TXN2289,P105,Toor Dal Premium 1kg,Pulses,3,180,Sale,540,UPI
2026-04-03,TXN2290,P106,Britannia Marie Gold Biscuits,Snacks,3,15,Sale,45,UPI
2026-04-03,TXN_RESTOCK_2290,P106,Restock: Britannia Marie Gold Biscuits,Restock,47,12,Expense,564,Cash
2026-04-04,TXN2291,P107,Brooke Bond Red Label Tea 250g,Beverages,3,120,Sale,360,UPI
2026-04-04,TXN2292,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Cash
2026-04-04,TXN2293,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,UPI
2026-04-04,TXN2294,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,Cash
2026-04-04,TXN2295,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,Cash
2026-04-04,TXN2296,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,Cash
2026-04-04,TXN2297,P101,Premium Basmati Rice 5kg,Grains,3,450,Sale,1350,UPI
2026-04-04,TXN2298,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,Cash
2026-04-04,TXN2299,P102,Gold Winner Sunflower Oil 1L,Oils,5,140,Sale,700,UPI
2026-04-04,TXN2300,P101,Premium Basmati Rice 5kg,Grains,3,450,Sale,1350,Cash
2026-04-04,TXN2301,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,UPI
2026-04-05,TXN2302,P108,Sunsilk Black Shampoo 180ml,Personal Care,3,145,Sale,435,Cash
2026-04-05,TXN2303,P106,Britannia Marie Gold Biscuits,Snacks,5,15,Sale,75,UPI
2026-04-05,TXN2304,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-04-05,TXN2305,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-04-05,TXN2306,P103,Tata Salt 1kg,Condiments,3,28,Sale,84,UPI
2026-04-05,TXN2307,P102,Gold Winner Sunflower Oil 1L,Oils,3,140,Sale,420,Cash
2026-04-05,TXN2308,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-04-05,TXN2309,P106,Britannia Marie Gold Biscuits,Snacks,3,15,Sale,45,UPI
2026-04-05,TXN2310,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-04-05,TXN2311,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,3,280,Sale,840,UPI
2026-04-05,TXN2312,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-04-05,TXN2313,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-04-06,TXN2314,P101,Premium Basmati Rice 5kg,Grains,3,450,Sale,1350,Cash
2026-04-06,TXN2315,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,UPI
2026-04-06,TXN2316,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,Cash
2026-04-06,TXN2317,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Cash
2026-04-06,TXN2318,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-04-07,TXN2319,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Card
2026-04-07,TXN2320,P105,Toor Dal Premium 1kg,Pulses,5,180,Sale,900,UPI
2026-04-07,TXN2321,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,UPI
2026-04-07,TXN2322,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-04-07,TXN2323,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,UPI
2026-04-07,TXN2324,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,UPI
2026-04-07,TXN2325,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,Cash
